    25     27  -4.341853929000e-03
    25     28  -9.290650250000e-03
    25     30  -4.555242325000e-02
    25     32   1.372827107220e-01
    25     35   5.296055966900e-02
    26      1  -5.296055966900e-02
    26      3   4.308397755900e-02
    26      4  -4.096940945000e-02
    26      6  -9.706949699900e-02
    26      8  -9.767291210300e-02
    26     13   9.936645501800e-02
    26     15  -1.506334717720e-01
    26     16   1.624644779350e-01
    26     18  -4.096940945000e-02
    26     19  -9.800095413100e-02
    26     21   1.573820542420e-01
    26     22  -1.506334717720e-01
    26     24   4.308397755900e-02
    26     26  -6.604578354870e-01
    26     29  -9.767291210300e-02
    26     31  -1.372827107220e-01
    26     33  -9.800095413100e-02
    26     34   9.936645501800e-02
    26     36  -5.296055966900e-02
    27      2   4.308397755900e-02
    27      5  -4.096940945000e-02
    27      9  -9.767291210300e-02
    27     14  -1.506334717720e-01
    27     17   1.624644779350e-01
    27     20   1.573820542420e-01
    27     23  -1.506334717720e-01
    27     25  -4.341853929000e-03
    27     27  -4.449949936230e-01
    27     28  -5.212048885300e-02
    27     30   7.030800442500e-02
    27     32  -9.800095413100e-02
    27     35   9.936645501800e-02
    28      2  -4.096940945000e-02
    28      5   4.308397755900e-02
    28     10  -9.767291210300e-02
    28     14   1.624644779350e-01
    28     17  -1.506334717720e-01
    28     20  -1.506334717720e-01
    28     23   1.573820542420e-01
    28     25  -9.290650250000e-03
    28     27  -5.212048885300e-02
    28     28  -1.162517272680e-01
    28     30  -3.891605339600e-02
    28     32   9.936645501800e-02
    28     35  -9.800095413100e-02
    29      1  -9.706949699900e-02
    29      3  -4.096940945000e-02
    29      4   4.308397755900e-02
    29      6  -5.296055966900e-02
    29     11  -9.767291210300e-02
    29     13  -4.096940945000e-02
    29     15   1.624644779350e-01
    29     16  -1.506334717720e-01
    29     18   9.936645501800e-02
    29     19   4.308397755900e-02
    29     21  -1.506334717720e-01
    29     22   1.573820542420e-01
    29     24  -9.800095413100e-02
    29     26  -9.767291210300e-02
    29     29   6.030882211200e-02
    29     31  -5.296055966900e-02
    29     33   9.936645501800e-02
    29     34  -9.800095413100e-02
    29     36  -1.372827107220e-01
    30      2   9.706949699900e-02
    30      5   5.296055966900e-02
    30     12  -9.767291210300e-02
    30     14  -4.096940945000e-02
    30     17   9.936645501800e-02
    30     20   4.308397755900e-02
    30     23  -9.800095413100e-02
    30     25  -4.555242325000e-02
    30     27   7.030800442500e-02
    30     28  -3.891605339600e-02
    30     30   3.340247255900e-01
    30     32   5.296055966900e-02
    30     35   1.372827107220e-01
    31      1  -4.555242325000e-02
    31      8  -5.296055966900e-02
    31     11  -9.706949699900e-02
    31     13  -6.101757730900e-02
    31     15   9.851298291900e-02
    31     16   1.046453270310e-01
    31     19   4.325816327900e-02
    31     21   1.078321210840e-01
    31     22   9.851298291900e-02
    31     26  -1.372827107220e-01
    31     29  -5.296055966900e-02
    31     31  -7.678269195490e-01
    31     33   2.100963528900e-02
    31     34   8.048665589000e-03
    31     36  -4.555242325000e-02
    32      2  -4.555242325000e-02
    32      7   5.296055966900e-02
    32      9   4.308397755900e-02
    32     10  -4.096940945000e-02
    32     12   9.706949699900e-02
    32     14   5.977559264800e-02
    32     20  -2.659038191900e-02
    32     25   1.372827107220e-01
    32     27  -9.800095413100e-02
    32     28   9.936645501800e-02
    32     30   5.296055966900e-02
    32     32  -3.674495427360e-01
    32     35  -9.767291210300e-02
    33      3  -4.555242325000e-02
    33      8   4.308397755900e-02
    33     11  -4.096940945000e-02
    33     13  -9.851298291900e-02
    33     15  -2.041550109300e-02
    33     18   1.046453270310e-01
    33     19  -1.078321210840e-01
    33     21  -1.179607282920e-01
    33     24   9.851298291900e-02
    33     26  -9.800095413100e-02
    33     29   9.936645501800e-02
    33     31   2.100963528900e-02
    33     33  -1.679106658460e-01
    33     34  -5.212048885300e-02
    33     36  -6.906601976400e-02
    34      4  -4.555242325000e-02
    34      8  -4.096940945000e-02
    34     11   4.308397755900e-02
    34     13  -1.046453270310e-01
    34     16   1.504990981660e-01
    34     18   9.851298291900e-02
    34     19  -9.851298291900e-02
    34     22   5.245429297700e-02
    34     24   1.078321210840e-01
    34     26   9.936645501800e-02
    34     29  -9.800095413100e-02
    34     31   8.048665589000e-03
    34     33  -5.212048885300e-02
    34     34   1.733881411840e-01
    34     36   2.224827203600e-02
    35      5  -4.555242325000e-02
    35      7   9.706949699900e-02
    35      9  -4.096940945000e-02
    35     10   4.308397755900e-02
    35     12   5.296055966900e-02
    35     17   7.030800442500e-02
    35     23  -3.891605339600e-02
    35     25   5.296055966900e-02
    35     27   9.936645501800e-02
    35     28  -9.800095413100e-02
    35     30   1.372827107220e-01
    35     32  -9.767291210300e-02
    35     35   3.340247255900e-01
    36      6  -4.555242325000e-02
    36      8  -9.706949699900e-02
    36     11  -5.296055966900e-02
    36     15  -1.046453270310e-01
    36     16  -9.851298291900e-02
    36     18  -6.906601976400e-02
    36     21  -9.851298291900e-02
    36     22  -1.078321210840e-01
    36     24   2.224827203600e-02
    36     26  -5.296055966900e-02
    36     29  -1.372827107220e-01
    36     31  -4.555242325000e-02
    36     33  -6.906601976400e-02
    36     34   2.224827203600e-02
    36     36   6.332441434630e-01
