    2    5       406
    1    1    1    1        0.3081006502
    1    1    2    1       -0.0000000255
    1    1    3    1       -0.0000002690
    1    1    4    1        0.0000004377
    1    1    5    1        0.0000001729
    1    1    6    1       -0.0000004423
    1    1    7    1       -0.0000032221
    1    1    2    2        0.3117077456
    1    1    3    2       -0.0000542116
    1    1    4    2       -0.0009193269
    1    1    5    2        0.0085133251
    1    1    6    2        0.0001361742
    1    1    7    2        0.0004945701
    1    1    3    3        0.2596907592
    1    1    4    3        0.0000510110
    1    1    5    3       -0.0003051886
    1    1    6    3        0.0000067612
    1    1    7    3       -0.0000000196
    1    1    4    4        0.2603589906
    1    1    5    4       -0.0051203297
    1    1    6    4        0.0000443328
    1    1    7    4        0.0001472903
    1    1    5    5        0.2839897392
    1    1    6    5       -0.0003017921
    1    1    7    5       -0.0010677052
    1    1    6    6        0.2443160167
    1    1    7    6       -0.0000156891
    1    1    7    7        0.2442832865
    2    1    2    1        0.1058831402
    2    1    3    1        0.0009527647
    2    1    4    1        0.0158177498
    2    1    5    1       -0.0942266246
    2    1    6    1        0.0001819620
    2    1    7    1        0.0006270147
    2    1    2    2        0.0000000760
    2    1    3    2       -0.0000001302
    2    1    4    2       -0.0000000903
    2    1    5    2        0.0000003122
    2    1    6    2       -0.0000014375
    2    1    7    2       -0.0000018596
    2    1    3    3       -0.0000136735
    2    1    4    3        0.0000000432
    2    1    5    3       -0.0000009477
    2    1    6    3        0.0358400128
    2    1    7    3       -0.0982560876
    2    1    4    4       -0.0000002843
    2    1    5    4       -0.0000102943
    2    1    6    4       -0.0968613643
    2    1    7    4       -0.0351409299
    2    1    5    5       -0.0000023547
    2    1    6    5       -0.0146556788
    2    1    7    5       -0.0063569322
    2    1    6    6        0.0000113874
    2    1    7    6        0.0000128303
    2    1    7    7        0.0000293938
    3    1    3    1        0.0481337649
    3    1    4    1        0.0001387967
    3    1    5    1       -0.0008362315
    3    1    6    1        0.0000018723
    3    1    7    1        0.0000085749
    3    1    2    2       -0.0000004058
    3    1    3    2       -0.0000068348
    3    1    4    2        0.0000000261
    3    1    5    2       -0.0000004857
    3    1    6    2        0.0143185947
    3    1    7    2       -0.0392421411
    3    1    3    3       -0.0000004567
    3    1    4    3       -0.0000013079
    3    1    5    3        0.0000047804
    3    1    6    3        0.0003998638
    3    1    7    3       -0.0010984269
    3    1    4    4       -0.0000002379
    3    1    5    4       -0.0000001590
    3    1    6    4        0.0006636278
    3    1    7    4       -0.0044927703
    3    1    5    5        0.0000002117
    3    1    6    5       -0.0094449935
    3    1    7    5        0.0254677239
    3    1    6    6        0.0000216225
    3    1    7    6        0.0000029899
    3    1    7    7       -0.0001982257
    4    1    4    1        0.0502744667
    4    1    5    1       -0.0139032315
    4    1    6    1        0.0000347424
    4    1    7    1        0.0001172636
    4    1    2    2        0.0000008843
    4    1    3    2        0.0000000173
    4    1    4    2       -0.0000003544
    4    1    5    2       -0.0000036822
    4    1    6    2       -0.0386916145
    4    1    7    2       -0.0140419313
    4    1    3    3       -0.0000025149
    4    1    4    3       -0.0000000034
    4    1    5    3       -0.0000001958
    4    1    6    3        0.0050653832
    4    1    7    3       -0.0146525006
    4    1    4    4       -0.0000010293
    4    1    5    4       -0.0000019241
    4    1    6    4       -0.0179709834
    4    1    7    4       -0.0065167348
    4    1    5    5        0.0000048948
    4    1    6    5        0.0229923930
    4    1    7    5        0.0081913567
    4    1    6    6       -0.0000576510
    4    1    7    6       -0.0000673484
    4    1    7    7       -0.0000676666
    5    1    5    1        0.1260946164
    5    1    6    1       -0.0002093449
    5    1    7    1       -0.0007343144
    5    1    2    2        0.0000007476
    5    1    3    2       -0.0000005476
    5    1    4    2       -0.0000062714
    5    1    5    2       -0.0000012651
    5    1    6    2       -0.0058953773
    5    1    7    2       -0.0025562543
    5    1    3    3        0.0000147169
    5    1    4    3       -0.0000001080
    5    1    5    3        0.0000010547
    5    1    6    3       -0.0317735410
    5    1    7    3        0.0869858850
    5    1    4    4       -0.0000000940
    5    1    5    4        0.0000108330
    5    1    6    4        0.0851324959
    5    1    7    4        0.0308425367
    5    1    5    5        0.0000034120
    5    1    6    5        0.0162169546
    5    1    7    5        0.0070343022
    5    1    6    6       -0.0000180586
    5    1    7    6       -0.0000209607
    5    1    7    7       -0.0000366445
    6    1    6    1        0.0730507298
    6    1    7    1       -0.0000045845
    6    1    2    2       -0.0000019336
    6    1    3    2        0.0234593642
    6    1    4    2       -0.0634640708
    6    1    5    2       -0.0101173462
    6    1    6    2        0.0000066168
    6    1    7    2        0.0000091748
    6    1    3    3        0.0001233247
    6    1    4    3        0.0009821940
    6    1    5    3       -0.0074181105
    6    1    6    3        0.0000571751
    6    1    7    3       -0.0001830561
    6    1    4    4       -0.0055890594
    6    1    5    4        0.0194733624
    6    1    6    4       -0.0001541370
    6    1    7    4        0.0000284861
    6    1    5    5        0.0050518588
    6    1    6    5       -0.0000233816
    6    1    7    5        0.0000075928
    6    1    6    6       -0.0000019673
    6    1    7    6       -0.0000003682
    6    1    7    7       -0.0000011020
    7    1    7    1        0.0730409981
    7    1    2    2       -0.0000042776
    7    1    3    2       -0.0642906298
    7    1    4    2       -0.0230327046
    7    1    5    2       -0.0043885374
    7    1    6    2        0.0000047337
    7    1    7    2        0.0000173367
    7    1    3    3       -0.0003446525
    7    1    4    3       -0.0032766198
    7    1    5    3        0.0202369251
    7    1    6    3        0.0002092074
    7    1    7    3       -0.0005260882
    7    1    4    4       -0.0020289656
    7    1    5    4        0.0070365585
    7    1    6    4       -0.0004999750
    7    1    7    4       -0.0001893457
    7    1    5    5        0.0021891068
    7    1    6    5       -0.0000763070
    7    1    7    5       -0.0000358878
    7    1    6    6       -0.0000026222
    7    1    7    6       -0.0000005035
    7    1    7    7       -0.0000034080
    2    2    2    2        0.4909412610
    2    2    3    2       -0.0012644958
    2    2    4    2       -0.0210349521
    2    2    5    2        0.1328441907
    2    2    6    2        0.0000751590
    2    2    7    2        0.0003155729
    2    2    3    3        0.3417651891
    2    2    4    3       -0.0000239840
    2    2    5    3        0.0001421216
    2    2    6    3        0.0000097324
    2    2    7    3       -0.0000136406
    2    2    4    4        0.3414509676
    2    2    5    4        0.0022864034
    2    2    6    4        0.0000305416
    2    2    7    4        0.0000982644
    2    2    5    5        0.3311346150
    2    2    6    5       -0.0002512009
    2    2    7    5       -0.0008801931
    2    2    6    6        0.2718406181
    2    2    7    6       -0.0000177839
    2    2    7    7        0.2718059987
    3    2    3    2        0.0887334303
    3    2    4    2       -0.0000010440
    3    2    5    2       -0.0000024080
    3    2    6    2        0.0000030612
    3    2    7    2       -0.0000077799
    3    2    3    3       -0.0005611197
    3    2    4    3        0.0002438341
    3    2    5    3       -0.0024076290
    3    2    6    3       -0.0000441807
    3    2    7    3       -0.0000866046
    3    2    4    4       -0.0005502182
    3    2    5    4       -0.0000374494
    3    2    6    4       -0.0000092152
    3    2    7    4        0.0000340124
    3    2    5    5       -0.0003602731
    3    2    6    5       -0.0000015395
    3    2    7    5        0.0000005002
    3    2    6    6       -0.0001980091
    3    2    7    6        0.0000027517
    3    2    7    7       -0.0002013617
    4    2    4    2        0.0887718621
    4    2    5    2       -0.0000727808
    4    2    6    2        0.0000009763
    4    2    7    2       -0.0000001048
    4    2    3    3       -0.0092279326
    4    2    4    3        0.0000188047
    4    2    5    3       -0.0000340860
    4    2    6    3       -0.0000096552
    4    2    7    3        0.0000355342
    4    2    4    4       -0.0092688268
    4    2    5    4       -0.0029210242
    4    2    6    4       -0.0000195497
    4    2    7    4       -0.0001503811
    4    2    5    5       -0.0059959460
    4    2    6    5       -0.0000103828
    4    2    7    5       -0.0000508147
    4    2    6    6       -0.0033749682
    4    2    7    6       -0.0000351147
    4    2    7    7       -0.0032935011
    5    2    5    2        0.0919110221
    5    2    6    2       -0.0000327508
    5    2    7    2       -0.0000988577
    5    2    3    3        0.0586160433
    5    2    4    3       -0.0000363654
    5    2    5    3        0.0002094265
    5    2    6    3        0.0000002075
    5    2    7    3       -0.0000043508
    5    2    4    4        0.0580912592
    5    2    5    4        0.0034637093
    5    2    6    4       -0.0000116551
    5    2    7    4       -0.0000553108
    5    2    5    5        0.0426952416
    5    2    6    5        0.0000210324
