    2    5       406
    1    1    1    1        0.2586035965
    1    1    2    1       -0.0000000093
    1    1    3    1       -0.0000001415
    1    1    4    1        0.0000002302
    1    1    5    1        0.0000000909
    1    1    6    1       -0.0000002391
    1    1    7    1       -0.0000016893
    1    1    2    2        0.2617472435
    1    1    3    2       -0.0000357875
    1    1    4    2       -0.0006041096
    1    1    5    2        0.0051598079
    1    1    6    2        0.0000691147
    1    1    7    2        0.0002512979
    1    1    3    3        0.2347160264
    1    1    4    3        0.0000240714
    1    1    5    3       -0.0001433659
    1    1    6    3        0.0000036229
    1    1    7    3       -0.0000003043
    1    1    4    4        0.2350287569
    1    1    5    4       -0.0024086441
    1    1    6    4        0.0000230999
    1    1    7    4        0.0000768673
    1    1    5    5        0.2460171478
    1    1    6    5       -0.0001581036
    1    1    7    5       -0.0005596426
    1    1    6    6        0.2258449487
    1    1    7    6       -0.0000086644
    1    1    7    7        0.2258264424
    2    1    2    1        0.0538828067
    2    1    3    1        0.0004906880
    2    1    4    1        0.0081464578
    2    1    5    1       -0.0485284121
    2    1    6    1        0.0000919158
    2    1    7    1        0.0003163944
    2    1    2    2        0.0000000374
    2    1    3    2       -0.0000000644
    2    1    4    2       -0.0000000534
    2    1    5    2        0.0000001555
    2    1    6    2       -0.0000007308
    2    1    7    2       -0.0000009331
    2    1    3    3       -0.0000071570
    2    1    4    3        0.0000000229
    2    1    5    3       -0.0000004897
    2    1    6    3        0.0183196816
    2    1    7    3       -0.0502238125
    2    1    4    4       -0.0000001478
    2    1    5    4       -0.0000052633
    2    1    6    4       -0.0495095056
    2    1    7    4       -0.0179617868
    2    1    5    5       -0.0000012109
    2    1    6    5       -0.0074822263
    2    1    7    5       -0.0032454953
    2    1    6    6        0.0000058471
    2    1    7    6        0.0000065453
    2    1    7    7        0.0000150506
    3    1    3    1        0.0241134526
    3    1    4    1        0.0000729044
    3    1    5    1       -0.0004390732
    3    1    6    1        0.0000009235
    3    1    7    1        0.0000044046
    3    1    2    2       -0.0000002093
    3    1    3    2       -0.0000034891
    3    1    4    2        0.0000000130
    3    1    5    2       -0.0000002434
    3    1    6    2        0.0071715763
    3    1    7    2       -0.0196546209
    3    1    3    3       -0.0000002408
    3    1    4    3       -0.0000006603
    3    1    5    3        0.0000024261
    3    1    6    3        0.0002061559
    3    1    7    3       -0.0005662785
    3    1    4    4       -0.0000001250
    3    1    5    4       -0.0000000813
    3    1    6    4        0.0003174427
    3    1    7    4       -0.0022582427
    3    1    5    5        0.0000000995
    3    1    6    5       -0.0047378006
    3    1    7    5        0.0127681518
    3    1    6    6        0.0000110397
    3    1    7    6        0.0000016011
    3    1    7    7       -0.0001014066
    4    1    4    1        0.0252416027
    4    1    5    1       -0.0072996003
    4    1    6    1        0.0000176070
    4    1    7    1        0.0000593557
    4    1    2    2        0.0000004477
    4    1    3    2        0.0000000091
    4    1    4    2       -0.0000001806
    4    1    5    2       -0.0000018477
    4    1    6    2       -0.0193788505
    4    1    7    2       -0.0070329926
    4    1    3    3       -0.0000013332
    4    1    4    3       -0.0000000008
    4    1    5    3       -0.0000001020
    4    1    6    3        0.0026338445
    4    1    7    3       -0.0076045781
    4    1    4    4       -0.0000005129
    4    1    5    4       -0.0000009931
    4    1    6    4       -0.0092645316
    4    1    7    4       -0.0033595967
    4    1    5    5        0.0000024555
    4    1    6    5        0.0114916358
    4    1    7    5        0.0040912847
    4    1    6    6       -0.0000294097
    4    1    7    6       -0.0000349846
    4    1    7    7       -0.0000345495
    5    1    5    1        0.0651637829
    5    1    6    1       -0.0001060037
    5    1    7    1       -0.0003714247
    5    1    2    2        0.0000003835
    5    1    3    2       -0.0000002792
    5    1    4    2       -0.0000031777
    5    1    5    2       -0.0000006415
    5    1    6    2       -0.0029524893
    5    1    7    2       -0.0012802120
    5    1    3    3        0.0000078545
    5    1    4    3       -0.0000000565
    5    1    5    3        0.0000005531
    5    1    6    3       -0.0164919420
    5    1    7    3        0.0451519031
    5    1    4    4       -0.0000000371
    5    1    5    4        0.0000056212
    5    1    6    4        0.0441988598
    5    1    7    4        0.0160134000
    5    1    5    5        0.0000017742
    5    1    6    5        0.0083478796
    5    1    7    5        0.0036210840
    5    1    6    6       -0.0000093423
    5    1    7    6       -0.0000108661
    5    1    7    7       -0.0000189902
    6    1    6    1        0.0371064600
    6    1    7    1       -0.0000023357
    6    1    2    2       -0.0000010001
    6    1    3    2        0.0119085697
    6    1    4    2       -0.0322150227
    6    1    5    2       -0.0051377575
    6    1    6    2        0.0000033497
    6    1    7    2        0.0000046584
    6    1    3    3        0.0000629216
    6    1    4    3        0.0005015738
    6    1    5    3       -0.0037996993
    6    1    6    3        0.0000281666
    6    1    7    3       -0.0000963947
    6    1    4    4       -0.0028515944
    6    1    5    4        0.0099740505
    6    1    6    4       -0.0000759163
    6    1    7    4        0.0000243252
    6    1    5    5        0.0025922158
    6    1    6    5       -0.0000114988
    6    1    7    5        0.0000054543
    6    1    6    6       -0.0000010094
    6    1    7    6       -0.0000001413
    6    1    7    7       -0.0000005825
    7    1    7    1        0.0371014268
    7    1    2    2       -0.0000022180
    7    1    3    2       -0.0326342265
    7    1    4    2       -0.0116920902
    7    1    5    2       -0.0022285668
    7    1    6    2        0.0000023634
    7    1    7    2        0.0000087748
    7    1    3    3       -0.0001758623
    7    1    4    3       -0.0016736818
    7    1    5    3        0.0103645218
    7    1    6    3        0.0001085655
    7    1    7    3       -0.0002582024
    7    1    4    4       -0.0010356961
    7    1    5    4        0.0036045313
    7    1    6    4       -0.0002517352
    7    1    7    4       -0.0000929455
    7    1    5    5        0.0011232560
    7    1    6    5       -0.0000383498
    7    1    7    5       -0.0000176151
    7    1    6    6       -0.0000013957
    7    1    7    6       -0.0000002501
    7    1    7    7       -0.0000017193
    2    2    2    2        0.3526018407
    2    2    3    2       -0.0006403289
    2    2    4    2       -0.0106519162
    2    2    5    2        0.0672675322
    2    2    6    2        0.0000387304
    2    2    7    2        0.0001622146
    2    2    3    3        0.2769906305
    2    2    4    3       -0.0000132052
    2    2    5    3        0.0000789196
    2    2    6    3        0.0000050927
    2    2    7    3       -0.0000070571
    2    2    4    4        0.2768151450
    2    2    5    4        0.0012717101
    2    2    6    4        0.0000162411
    2    2    7    4        0.0000524646
    2    2    5    5        0.2709476155
    2    2    6    5       -0.0001329353
    2    2    7    5       -0.0004663614
    2    2    6    6        0.2409530384
    2    2    7    6       -0.0000097070
    2    2    7    7        0.2409335554
    3    2    3    2        0.0448451969
    3    2    4    2       -0.0000013526
    3    2    5    2        0.0000037805
    3    2    6    2        0.0000015483
    3    2    7    2       -0.0000039553
    3    2    3    3       -0.0002854519
    3    2    4    3        0.0001537676
    3    2    5    3       -0.0014313782
    3    2    6    3       -0.0000246557
    3    2    7    3       -0.0000505915
    3    2    4    4       -0.0002829281
    3    2    5    4       -0.0000182080
    3    2    6    4       -0.0000048534
    3    2    7    4        0.0000178576
